9.02335677249, -79.5316535447, 24, Region 0
9.02335891907, -79.5316551109, 25, Region 0
9.02335779901, -79.5316542937, 24, Region 0
9.0233582788, -79.5316546438, 25, Region 0
9.02336040073, -79.5316561919, 25, Region 0
9.02336104633, -79.531656663, 25, Region 0
9.02335995091, -79.5316558638, 25, Region 0
9.02335976746, -79.5316557299, 25, Region 0
9.02336305343, -79.5316581274, 25, Region 0
9.02336615062, -79.5316603871, 26, Region 0
9.0233739289, -79.5316660622, 27, Region 0
9.02337430113, -79.5316663338, 27, Region 0
9.02337429413, -79.5316663287, 27, Region 0
9.02337321468, -79.5316655411, 27, Region 0
9.02337568756, -79.5316673454, 27, Region 0
9.02337351298, -79.5316657588, 27, Region 0
9.0233663876, -79.53166056, 26, Region 0
9.02336267506, -79.5316578513, 25, Region 0
9.02335899082, -79.5316551633, 25, Region 0
9.02335244045, -79.5316503841, 24, Region 0
9.02334532236, -79.5316451906, 23, Region 0
9.02334123423, -79.5316422079, 22, Region 0
9.02333775977, -79.5316396729, 22, Region 0
9.02333217963, -79.5316356016, 21, Region 0
9.02332599815, -79.5316310915, 20, Region 0
9.02332063843, -79.531627181, 19, Region 0
9.02331330691, -79.5316218318, 18, Region 0
9.02331186616, -79.5316207807, 18, Region 0
9.0233008714, -79.5316127588, 17, Region 0
9.02329523468, -79.5316086462, 16, Region 0
9.02318859485, -79.5315308407, 1, Region 0
9.02318192599, -79.5315259751, 0, Region 0
9.02318324826, -79.5315269398, 1, Region 0
9.02317945589, -79.5315241729, 0, Region 0
9.02317700203, -79.5315223825, 0, Region 0
9.02317642673, -79.5315219628, 0, Region 0
9.02317455825, -79.5315205995, 0, Region 0
9.02317745544, -79.5315227133, 0, Region 0
9.02317343228, -79.531519778, 0, Region 0
9.0231700155, -79.5315172851, 0, Region 0
